"cod_servico";"dia_vencimento";"valor";"plano";"meses_contrato";"equipamento";"qtd_atendimento";"qtd_ordemservico";"cod_cidade";"contrato"
390589;6;109.9;3566;0.0;"{""onu_type"":""unKnown""}";2;1;1047;11
390590;4;109.9;3566;0.0;"";5;2;947;11
390593;5;109.9;3566;0.0;"";2;1;890;11
390595;4;109.9;3583;0.0;"{""onu_type"":""5506-SFU""}";9;2;805;11
390598;5;109.9;3583;0.0;"{""onu_type"":""unKnown""}";2;1;805;11
390599;11;0.0;4355;0.0;"";10;1;805;11
390601;5;109.9;3566;0.0;"";8;1;890;11
390603;4;109.9;3566;0.0;"";5;1;1122;11
390606;6;109.9;3566;0.0;"";2;1;890;11
390608;5;109.9;3566;0.0;"";3;1;1047;11
390610;9;109.9;3566;0.0;"";3;1;928;11
390615;6;144.9;3565;0.0;"{""rx_signal"":0,""tx_signal"":0,""distance"":0}";10;2;1104;11
390619;5;144.9;3565;0.0;"{""onu_type"":""5506-01-A1""}";2;1;1028;11
390620;5;109.9;3566;0.0;"";2;1;890;11
390621;5;144.9;3580;0.0;"";4;1;805;11
390625;4;109.9;3566;0.0;"";1;1;1074;11
390629;12;109.9;3583;0.0;"{""interface"":""gpon-onu_1\/13\/1:22"",""onu_type"":""F670LV9.0\r"",""state"":""working"",""distance"":""3435m""}";2;1;805;11
390637;5;109.9;3583;0.0;"";2;1;805;11
390638;6;109.9;3566;0.0;"";6;1;890;11
390641;6;144.9;3565;0.0;"{""onu_type"":""HG6145E""}";2;1;1009;11
390643;7;109.9;3566;0.0;"";3;2;890;11
390645;6;179.9;4072;0.0;"";4;1;2293;11
390646;4;109.9;3583;0.0;"";2;1;805;11
390648;5;109.9;3566;0.0;"";0;0;930;9
390650;4;144.9;3565;0.0;"";2;1;1028;11
390651;11;109.9;3566;0.0;"";3;1;1122;11
390652;4;144.9;3565;0.0;"";6;1;1005;11
390653;4;144.9;3580;0.0;"{""interface"":""gpon-onu_1\/3\/2:79"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""9959m"",""ont_rx_power"":-31.433,""rx_signal"":-26.022}";1;1;805;11
390654;6;209.9;3581;0.0;"";2;1;805;11
390655;14;179.9;3582;0.0;"{""onu_type"":""5506-SFU""}";6;1;805;11
390660;6;109.9;3566;0.0;"{""onu_type"":""HG6145E""}";2;1;930;11
390662;5;109.9;3583;0.0;"";3;1;805;11
390665;4;139.9;4355;0.0;"";3;1;805;11
390669;5;109.9;3566;0.0;"";5;1;890;11
390671;10;109.9;3566;0.0;"{""onu_type"":""5506-01-A1""}";2;1;915;11
390672;9;109.9;3566;0.0;"{""onu_type"":""HG6145E""}";2;1;1077;11
390673;9;109.9;3566;0.0;"{""onu_type"":""HG6145E""}";3;2;930;11
390675;9;109.9;3583;0.0;"";5;1;805;11
390677;4;179.9;3569;0.0;"{""temperature"":""43.00"",""voltage"":""3.19"",""rx_signal"":""-21.74"",""tx_signal"":""-26.57"",""model"":""HG260""}";4;2;1047;11
390682;83;109.9;3566;0.0;"";2;1;1015;11
390686;5;109.9;3583;6.0;"{""onu_type"":""5506-SFU""}";4;0;805;11
390689;5;109.9;3583;0.0;"";4;2;805;11
390691;4;144.9;3565;0.0;"";3;1;890;11
390693;4;179.9;3569;0.0;"{""onu_type"":""HG6145E""}";3;1;1077;11
390697;7;144.9;3565;0.0;"";5;1;890;11
390698;12;109.9;3566;0.0;"";2;1;890;11
390699;5;144.9;3580;0.0;"";2;1;805;11
390700;5;144.9;3565;7.0;"{""interface"":""gpon-onu_1\/7\/1:25"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""7473m""}";1;0;1122;11
390702;11;109.9;3566;0.0;"";2;1;890;11
390704;5;144.9;4062;0.0;"";5;2;2293;11
390705;4;109.9;3566;0.0;"{""onu_type"":""5506-01-A1""}";4;1;1028;11
390706;10;109.9;4077;0.0;"";3;1;2293;11
390707;6;109.9;4077;0.0;"";3;1;2293;11
390709;7;109.9;3566;0.0;"";4;1;890;11
390711;10;144.9;4062;0.0;"";4;1;2293;11
390713;4;144.9;3580;0.0;"";2;1;805;11
390717;5;109.9;3583;0.0;"";1;1;805;11
390718;4;144.9;3580;0.0;"";6;1;805;9
390719;5;109.9;3566;0.0;"{""onu_type"":""unKnown""}";2;1;1047;11
390720;6;144.9;3580;0.0;"";3;1;805;11
390724;5;109.9;3566;0.0;"";2;1;1015;11
390726;4;109.9;3566;0.0;"";2;1;1122;11
390738;4;109.9;4077;0.0;"";4;1;2293;11
390739;80;144.9;3565;0.0;"{""onu_type"":""5506-01-A1""}";2;1;915;11
390740;4;144.9;3565;0.0;"";6;2;1005;11
390742;5;144.9;3565;0.0;"";3;2;890;11
390744;9;109.9;3566;0.0;"{""onu_type"":""5506-SFU""}";2;1;1047;11
390745;97;144.9;3565;7.0;"";1;0;915;11
390746;5;109.9;3583;7.0;"{""onu_type"":""unKnown""}";1;0;805;11
390751;4;109.9;3566;0.0;"";2;1;1074;11
390752;4;109.9;3566;0.0;"";2;1;890;11
390753;4;109.9;3566;0.0;"";2;1;1074;11
390755;4;109.9;3566;0.0;"";2;1;1074;11
390756;9;109.9;3566;0.0;"{""onu_type"":""HG6145E""}";5;1;930;11
390761;10;109.9;3566;0.0;"";3;1;1052;11
390762;88;109.9;4077;0.0;"";2;1;2293;11
390766;6;144.9;3580;0.0;"";6;1;805;11
390769;7;109.9;3566;0.0;"";11;3;890;11
390770;7;144.9;3565;6.0;"";2;0;890;11
390772;4;144.9;3565;0.0;"{""onu_type"":""5506-01-A1""}";6;1;1028;11
390773;12;109.9;3566;0.0;"";4;1;1021;13
390774;7;144.9;3565;0.0;"";7;1;890;11
390777;7;144.9;3580;0.0;"";3;1;805;11
390778;6;109.9;3583;0.0;"{""interface"":""gpon-onu_1\/2\/6:13"",""onu_type"":""F670LV9.0\r"",""state"":""working"",""distance"":""851m""}";2;1;805;11
390779;11;109.9;3566;0.0;"{""onu_type"":""unKnown""}";7;1;1047;11
390781;4;144.9;3565;0.0;"";2;1;1074;11
390783;14;109.9;3566;0.0;"";3;1;890;11
390784;5;109.9;3566;6.0;"";2;1;1028;11
390786;11;144.9;3565;0.0;"{""onu_type"":""unKnown""}";5;1;1047;11
390787;9;144.9;3580;0.0;"";3;1;805;11
390791;5;139.9;4355;0.0;"";4;1;805;11
390795;6;109.9;3566;0.0;"";3;1;890;11
390797;11;109.9;3566;0.0;"";3;1;1122;11
390800;4;109.9;3583;0.0;"";5;1;805;11
390802;5;144.9;3580;0.0;"";7;1;805;11
390805;6;109.9;3566;0.0;"";3;1;890;11
390806;12;109.9;3566;0.0;"{""onu_type"":""HG6145E""}";3;1;1009;11
390808;4;109.9;4077;0.0;"";3;2;2363;11
390813;5;144.9;3580;0.0;"";3;2;805;11
390814;9;144.9;3565;0.0;"";3;1;977;11
390819;6;109.9;3566;0.0;"{""onu_type"":""5506-01-A1""}";2;1;1028;11
390821;4;109.9;3566;0.0;"{""onu_type"":""AN5506-SFU""}";3;2;1122;11
390822;6;109.9;3583;0.0;"{""onu_type"":""5506-SFU""}";7;3;805;11
390824;9;144.9;3580;0.0;"";8;2;805;11
390825;7;109.9;3566;0.0;"";2;1;1122;11
390828;6;109.9;3566;0.0;"{""onu_type"":""HG6145E""}";2;1;1077;11
390829;9;109.9;3566;6.0;"";1;0;1028;11
390830;4;109.9;3566;0.0;"";2;1;981;11
390837;5;144.9;3580;0.0;"";4;1;805;11
390840;4;109.9;3566;0.0;"";2;1;890;11
390841;6;109.9;3583;0.0;"";5;2;805;11
390843;4;109.9;3566;0.0;"";1;1;1074;11
390847;5;144.9;3565;0.0;"";3;1;1015;11
390850;4;144.9;3565;8.0;"{""interface"":""gpon-onu_1\/6\/2:57"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""7565m""}";11;0;1122;11
390852;6;144.9;3565;0.0;"{""onu_type"":""5506-01-A1""}";3;1;915;11
390853;4;109.9;3566;0.0;"";2;1;1122;11
390854;4;100.0;4296;6.0;"";0;0;930;11
390855;4;144.9;3565;0.0;"";2;1;890;11
390856;6;109.9;3583;0.0;"";4;1;805;11
390858;14;144.9;3565;0.0;"";7;3;890;14
390859;5;144.9;3580;0.0;"";3;1;805;11
390863;81;109.9;3566;0.0;"{""onu_type"":""HG6145E""}";2;1;930;11
390867;5;109.9;3583;0.0;"{""onu_type"":""unKnown""}";6;1;805;11
390868;5;109.9;3566;0.0;"";4;1;1005;11
390870;5;109.9;4316;0.0;"";4;1;929;11
390872;4;109.9;3566;0.0;"{""onu_type"":""HG6145E""}";2;1;930;11
390874;4;89.9;1967;0.0;"";3;1;1074;11
390875;5;109.9;3566;0.0;"";2;1;1122;11
390878;97;109.9;3566;0.0;"";2;2;915;11
390880;6;109.9;3583;0.0;"";2;2;805;11
390881;5;109.9;3566;0.0;"{""onu_type"":""HG6145E""}";4;2;1009;11
390887;6;109.9;3566;0.0;"";4;2;890;11
390890;4;109.9;3566;7.0;"[]";2;0;1122;11
390891;6;109.9;3566;0.0;"{""onu_type"":""AN5506-SFU""}";5;2;1122;11
390892;7;109.9;3583;0.0;"";5;2;805;11
390895;5;144.9;3565;0.0;"";3;1;947;11
390897;4;144.9;3565;0.0;"";8;1;890;11
390898;6;109.9;3566;0.0;"";3;1;915;11
390900;10;109.9;3566;0.0;"";3;1;890;11
390906;4;109.9;3566;0.0;"";4;1;890;11
390908;12;109.9;3566;0.0;"{""onu_type"":""HG6145E""}";4;1;1077;11
390910;6;109.9;3566;0.0;"{""temperature"":""36.46"",""voltage"":""3.26"",""rx_signal"":""-22.67"",""tx_signal"":""-25.52"",""model"":""HG260""}";9;2;1047;9
390913;5;144.9;3565;0.0;"{""onu_type"":""unKnown""}";5;1;1047;11
390919;5;109.9;3566;0.0;"";3;1;1093;11
390921;7;109.9;3566;0.0;"";3;1;890;11
390924;5;144.9;3565;0.0;"{""onu_type"":""HG6145E""}";3;1;1009;11
390925;4;179.0;4100;0.0;"";2;1;890;11
390926;5;144.9;3580;0.0;"";2;2;805;11
390931;6;179.9;3569;2.0;"{""onu_type"":""HG6145E""}";4;1;1077;11
390933;6;144.9;3565;0.0;"";4;2;890;11
390935;11;109.9;3566;0.0;"";7;1;890;11
390938;4;109.9;3566;0.0;"";4;1;890;11
390941;6;109.9;4077;0.0;"";2;1;2293;11
390942;4;109.9;3566;0.0;"{""onu_type"":""HG6145E""}";2;1;1009;11
390945;4;109.9;3583;0.0;"{""onu_type"":""unKnown""}";2;1;805;11
390948;7;144.9;3565;0.0;"";5;1;890;9
390950;5;109.9;3583;0.0;"";4;1;805;11
390954;93;144.9;3565;0.0;"";5;1;890;14
390956;6;209.9;3570;0.0;"";4;2;890;11
390961;5;109.9;3583;0.0;"";2;1;805;11
390963;4;109.9;3583;0.0;"{""onu_type"":""5506-SFU""}";9;4;805;11
390964;87;144.9;3580;0.0;"";4;1;805;11
390965;9;144.9;3565;0.0;"";3;1;1021;11
390966;4;229.0;4101;0.0;"";4;2;890;11
390968;10;179.9;3582;0.0;"";4;1;805;11
390972;6;109.9;3566;0.0;"";5;1;5645;11
390973;4;144.9;4062;0.0;"";5;1;2293;11
390974;5;109.9;3566;0.0;"";3;1;890;11
390975;7;109.9;3566;0.0;"";2;2;1122;11
390976;7;109.9;3583;0.0;"{""interface"":""gpon-onu_1\/4\/1:11"",""onu_type"":""ZTE-F670L\r"",""state"":""working"",""distance"":""2128m"",""ont_rx_power"":-20.385,""rx_signal"":-18.386}";2;2;805;11
390978;9;109.9;3566;0.0;"";3;1;947;11
390979;4;109.9;3566;0.0;"";2;1;1122;11
390981;13;109.9;3566;0.0;"";3;1;1005;11
390984;11;109.9;3583;0.0;"";7;1;805;11
390989;9;109.9;3566;0.0;"";2;1;890;11
390992;7;109.9;3566;0.0;"";2;1;1047;11
390997;88;109.9;3566;0.0;"";3;1;1021;11
391001;14;144.9;3580;7.0;"{""onu_type"":""5506-01-A1""}";4;0;805;11
391005;5;109.9;3566;0.0;"{""onu_type"":""HG6145E""}";4;1;1009;11
391009;5;209.9;3570;0.0;"{""onu_type"":""5506-01-A1""}";2;1;1028;11
391012;6;144.9;3565;0.0;"";5;1;890;11
391016;5;144.9;3580;0.0;"";3;1;805;11
391017;86;109.9;3566;0.0;"";2;1;890;11
391025;4;109.9;3566;0.0;"";3;1;890;11
391032;4;109.9;3566;1.0;"{""onu_type"":""HG6145E""}";2;0;1009;14
391033;6;139.9;4318;0.0;"";3;1;929;11
391035;9;109.9;3566;0.0;"";2;1;1074;11
391036;4;109.9;3566;0.0;"{""onu_type"":""unKnown""}";2;1;1047;11
391038;5;89.0;1876;0.0;"";1;1;930;9
391040;5;144.9;3565;0.0;"";5;2;1122;11
391043;9;139.99;4296;7.0;"";0;0;1009;11
391044;7;109.9;4316;0.0;"";2;1;929;11
391051;97;109.9;3566;0.0;"";3;1;5645;11
391052;4;109.9;3583;0.0;"";3;2;805;11
391055;7;109.9;3566;0.0;"{""onu_type"":""unKnown""}";2;1;1047;11
391057;7;109.9;3566;0.0;"";6;1;890;11
391058;5;144.9;4062;0.0;"";2;1;2293;11
391059;4;144.9;3565;0.0;"";5;1;947;11
391062;5;144.9;3565;0.0;"";5;1;890;11
391064;97;144.9;3565;0.0;"";4;1;890;11
391066;7;109.9;3566;0.0;"{""onu_type"":""unKnown""}";2;1;1047;11
391068;9;179.9;3569;0.0;"{""onu_type"":""HG260""}";4;1;1047;11
391070;5;144.9;4062;0.0;"";2;1;2293;11
391071;7;144.9;3565;0.0;"";4;1;890;11
391084;5;144.9;3565;0.0;"";3;1;890;11
391086;5;109.9;3583;0.0;"";5;1;805;11
391089;6;109.9;3583;0.0;"";2;1;805;11
391091;5;144.9;3565;0.0;"";3;1;890;11
391092;7;144.9;3565;8.0;"";14;2;1122;11
391095;9;144.9;3580;0.0;"";3;1;805;11
391098;4;179.9;3582;0.0;"";3;1;5640;11
391099;4;109.9;3566;0.0;"{""onu_type"":""HG6145E""}";2;1;930;11
391108;4;109.9;3583;0.0;"";3;2;805;9
391111;9;179.9;3569;0.0;"{""onu_type"":""HG6145E""}";3;1;1009;11
391112;4;109.9;3566;0.0;"{""interface"":""gpon-onu_1\/8\/15:41"",""onu_type"":""F670LV9.0\r"",""state"":""working"",""distance"":""6114m"",""ont_rx_power"":-26.18,""rx_signal"":-22.442}";2;1;890;11
391114;9;109.9;3566;0.0;"";6;1;979;11
391116;10;200.0;4296;0.0;"";0;0;2297;11
391120;4;144.9;3580;6.0;"{""interface"":""gpon-onu_1\/2\/5:54"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""3076m"",""ont_rx_power"":-23.115,""rx_signal"":-20.97}";1;0;805;11
391125;10;200.0;4296;0.0;"";0;0;2289;11
391127;5;144.9;3580;0.0;"";2;1;805;11
391128;10;0.0;4296;0.0;"";0;0;2314;11
391129;5;109.9;3583;0.0;"{""onu_type"":""5506-SFU""}";2;1;805;11
391134;4;109.9;3566;0.0;"";3;1;1009;11
391142;4;109.9;3566;0.0;"{""onu_type"":""5506-SFU""}";3;1;1047;11
391143;4;144.9;3580;0.0;"{""onu_type"":""AN5506-SFU""}";3;2;805;11
391144;4;144.9;4062;0.0;"";3;1;2293;11
391145;85;144.9;3565;0.0;"";3;1;890;11
391146;6;109.9;3566;0.0;"{""interface"":""gpon-onu_1\/3\/2:90"",""onu_type"":""F670LV9.0\r"",""state"":""working"",""distance"":""1794m"",""ont_rx_power"":-29.247,""rx_signal"":-24.814}";3;2;890;11
391149;5;109.9;4077;0.0;"";3;1;2293;11
391150;5;109.9;3583;0.0;"";5;1;805;11
391155;6;109.9;3566;6.0;"{""interface"":""gpon-onu_1\/2\/6:35"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""793m""}";1;0;1122;11
391156;7;109.9;3566;0.0;"";8;2;1122;11
391158;7;109.9;3566;0.0;"";2;1;1122;11
391160;6;144.9;3565;0.0;"{""rx_signal"":""-18.48"",""tx_signal"":""-19.71"",""distance"":""1.991""}";2;1;915;11
391161;7;109.9;3583;0.0;"{""onu_type"":""unKnown""}";6;3;805;9
391162;7;109.9;3566;5.0;"{""onu_type"":""unKnown""}";1;0;1047;11
391167;7;144.9;3580;0.0;"";4;1;805;11
391173;9;144.9;3580;8.0;"";0;0;805;11
391174;97;109.9;3566;0.0;"{""onu_type"":""5506-01-A1""}";2;1;1028;11
391177;4;109.9;3583;0.0;"";4;2;805;11
391178;6;109.9;3566;0.0;"";8;2;890;11
391180;7;109.9;3583;0.0;"";2;1;805;11
391182;4;109.9;4316;0.0;"";2;1;929;11
391183;5;109.9;3566;0.0;"";2;1;890;11
391193;88;109.9;3566;0.0;"";3;1;890;11
391197;4;144.9;3580;0.0;"";7;1;805;11
391202;7;109.9;3583;6.0;"";1;0;805;11
391203;5;109.9;3566;6.0;"[]";2;1;947;11
391206;6;179.9;3582;0.0;"";4;2;805;11
391208;5;144.9;3580;3.0;"[]";1;0;805;11
391209;97;144.9;3565;0.0;"";3;1;1122;11
391210;97;109.9;3583;0.0;"";3;1;805;11
391211;10;0.0;4140;0.0;"";1;1;915;11
391215;9;144.9;4062;0.0;"";4;2;2293;11
391222;5;119.0;4111;0.0;"";2;1;805;11
391224;7;109.9;3566;0.0;"";4;2;1122;11
391226;5;109.9;3566;0.0;"";2;1;1005;11
391228;5;109.9;3566;0.0;"";6;1;890;11
391234;7;109.9;3566;0.0;"";3;1;890;11
391239;87;144.9;3580;0.0;"";5;1;805;11
391241;14;144.9;3580;0.0;"";4;1;805;11
391244;6;109.9;3566;0.0;"";7;1;890;11
391246;6;144.9;4062;0.0;"";3;1;2293;11
391251;7;109.9;3583;0.0;"";4;1;805;11
391262;6;109.9;3566;5.0;"";2;1;1028;11
391266;5;144.9;3565;0.0;"";3;1;890;11
391267;4;109.9;3566;0.0;"";3;2;1058;11
391268;4;109.9;3566;0.0;"{""onu_type"":""5506-01-A1""}";2;1;915;11
391269;4;144.9;3565;0.0;"";4;2;1005;11
391270;7;109.9;3583;0.0;"";3;1;805;11
391271;4;144.9;3580;0.0;"{""onu_type"":""5506-SFU""}";2;1;805;11
391272;5;109.9;3566;0.0;"";2;1;890;11
391274;97;109.9;3566;0.0;"";1;0;930;9
391275;91;144.9;3565;0.0;"{""onu_type"":""HG6145E""}";6;2;1077;11
391277;5;109.9;3566;0.0;"";6;1;890;11
391280;6;109.9;3566;0.0;"{""onu_type"":""5506-01-A1""}";6;1;915;11
391281;4;109.9;3566;0.0;"";9;2;890;11
391282;4;144.9;3565;0.0;"{""rx_signal"":""-15.50"",""tx_signal"":""-20.81"",""distance"":""2.32""}";2;1;1104;11
391284;90;109.9;3566;0.0;"{""interface"":""gpon-onu_1\/4\/2:57"",""onu_type"":""ZTE-F670L\r"",""state"":""working"",""distance"":""3771m""}";16;3;1122;11
391286;7;144.9;3565;5.0;"";2;0;890;11
391287;7;179.9;3569;0.0;"{""onu_type"":""5506-SFU""}";3;1;947;11
391288;4;109.9;3566;0.0;"{""onu_type"":""HG6145E""}";2;1;1105;11
391290;14;179.9;3569;0.0;"";7;1;890;9
391293;6;109.9;3566;0.0;"";3;1;953;11
391295;6;109.9;3566;0.0;"";2;1;890;11
391299;6;109.9;3566;0.0;"{""onu_type"":""5506-01-A1""}";2;1;1028;11
391300;9;109.9;3566;0.0;"";6;1;890;11
391301;5;144.9;3580;0.0;"";7;1;805;11
391304;13;144.9;3580;0.0;"{""interface"":""gpon-onu_1\/13\/2:14"",""onu_type"":""F670LV9.0\r"",""state"":""working"",""distance"":""3035m""}";2;1;805;11
391306;4;109.9;3566;0.0;"";5;1;947;11
391310;13;144.9;3580;0.0;"";7;1;805;11
391311;13;144.9;3565;0.0;"";10;2;1093;11
391314;6;109.9;3583;0.0;"";7;1;805;11
391321;4;179.9;3569;8.0;"";7;0;890;11
391326;5;144.9;3565;6.0;"{""interface"":""gpon-onu_1\/5\/1:72"",""onu_type"":""F670LV9.0\r"",""state"":""working"",""distance"":""4869m"",""ont_rx_power"":-26.989,""rx_signal"":-23.012}";3;1;890;11
391328;4;144.9;3565;5.0;"";0;0;890;11
391332;4;229.0;4107;0.0;"{""onu_type"":""5506-SFU""}";8;3;805;11
391336;13;109.9;3566;0.0;"{""onu_type"":""unKnown""}";2;1;1047;4
391337;5;109.9;3566;0.0;"";3;2;890;11
391339;4;109.9;3566;0.0;"";1;1;1074;11
391340;7;109.9;3566;0.0;"";2;1;947;11
391341;6;109.9;3566;0.0;"";3;1;5645;11
391342;5;144.9;3565;0.0;"";3;1;1005;11
391343;85;109.9;4077;0.0;"";6;2;2293;11
391345;10;509.7;4296;2.0;"";0;0;1021;11
391346;13;144.9;3565;0.0;"";5;1;890;11
391349;5;109.9;3583;0.0;"{""onu_type"":""5506-SFU""}";2;1;805;11
391352;7;109.9;3566;0.0;"";3;2;906;11
391353;11;144.9;3580;0.0;"";10;1;805;11
391354;83;144.9;3580;0.0;"{""onu_type"":""5506-SFU""}";8;2;805;11
391358;6;144.9;3580;0.0;"";6;3;805;11
391361;6;144.9;3565;0.0;"{""interface"":""gpon-onu_1\/2\/8:104"",""onu_type"":""ZTE-F670L\r"",""state"":""working"",""distance"":""1078m""}";2;1;1122;11
391365;5;109.9;3566;0.0;"{""onu_type"":""5506-01-A1""}";2;2;915;11
391367;4;109.9;3566;0.0;"";2;1;1074;11
391371;6;109.9;3583;0.0;"";5;2;805;11
391372;13;109.9;3566;0.0;"";5;2;1093;11
391373;4;179.9;3582;0.0;"";5;2;805;11
391375;6;209.9;3570;0.0;"";5;1;5645;11
391376;7;144.9;3565;0.0;"";2;1;890;11
391378;88;109.9;3566;0.0;"";2;1;906;11
391380;4;109.9;3566;8.0;"";2;0;906;11
391382;5;144.9;3565;5.0;"{""onu_type"":""5506-01-A1""}";1;1;1047;11
391383;6;109.9;3566;0.0;"";3;1;953;11
391389;9;229.0;4101;0.0;"{""onu_type"":""HG6145E""}";6;2;1009;11
391391;11;109.9;3583;0.0;"";5;2;805;11
391392;6;144.9;3580;0.0;"";5;1;805;11
391395;7;109.9;3583;0.0;"";3;1;805;11
391397;5;150.0;4167;0.0;"";1;1;980;11
391398;6;109.9;3566;0.0;"";2;1;1005;11
391399;6;144.9;3580;0.0;"";3;1;805;11
391403;5;109.9;3583;0.0;"{""onu_type"":""5506-SFU""}";3;1;805;11
391407;14;0.0;3583;0.0;"";2;1;805;11
391412;6;209.9;3570;0.0;"{""onu_type"":""5506-04-FAT""}";9;1;1009;11
391414;6;110.54;4374;4.0;"";0;0;2293;11
391419;86;109.9;3566;0.0;"";4;2;1104;11
391420;4;179.9;3582;0.0;"";3;1;805;11
391421;6;109.9;3566;0.0;"";2;1;1005;11
391423;7;144.9;3565;0.0;"{""onu_type"":""HG6145E""}";5;1;1009;11
391425;7;109.9;4077;0.0;"";4;1;2293;11
391427;13;144.9;3565;0.0;"";8;1;890;11
391431;5;179.9;3569;0.0;"";4;1;890;11
391433;6;144.9;4062;0.0;"";3;1;2293;11
391434;5;109.9;3566;0.0;"{""onu_type"":""AN5506-SFU""}";2;1;1122;11
391435;7;109.9;3566;0.0;"";2;1;1015;11
391437;14;144.9;4062;0.0;"";2;1;2293;11
391438;6;109.9;3566;7.0;"";3;0;953;11
391439;7;144.9;3565;0.0;"{""onu_type"":""HG260""}";7;2;1047;11
391440;11;144.9;3565;0.0;"{""onu_type"":""unKnown""}";3;1;1047;11
391441;7;144.9;3565;0.0;"";3;1;890;11
391442;86;109.9;3566;0.0;"";5;2;890;11
391443;6;109.9;3566;0.0;"";1;1;890;11
391444;7;144.9;3580;0.0;"";7;1;805;11
391445;7;119.9;4313;8.0;"";8;6;5645;9
391446;7;139.9;4318;0.0;"";4;1;929;11
391448;7;109.9;3566;8.0;"";1;0;5645;11
391457;7;144.9;3565;7.0;"";13;1;890;9
391464;12;109.9;3583;0.0;"";3;1;805;11
391466;6;109.9;3566;0.0;"";2;1;890;11
391468;7;144.9;3580;0.0;"";11;3;805;11
391470;6;109.9;3566;0.0;"";3;1;1058;11
391471;9;109.9;3566;0.0;"{""onu_type"":""unKnown""}";3;1;1047;11
391472;7;109.9;3583;6.0;"{""onu_type"":""unKnown""}";7;0;805;11
391477;5;144.9;4062;0.0;"";7;2;2293;11
391485;14;0.0;3566;0.0;"";4;2;1093;11
391488;86;144.9;3565;0.0;"{""onu_type"":""HG6145E""}";3;1;1009;11
391490;4;144.9;3565;4.0;"";6;1;890;11
391492;6;144.9;3565;0.0;"";4;1;1122;11
391498;6;209.9;3570;0.0;"";5;1;1009;11
391500;83;109.9;3566;5.0;"";2;1;953;11
391501;4;109.9;4316;0.0;"";2;1;929;11
391502;4;179.9;3582;0.0;"{""interface"":""gpon-onu_1\/2\/11:11"",""onu_type"":""ZTE-F601\r"",""state"":""working"",""distance"":""4534m"",""ont_rx_power"":-22.676,""rx_signal"":-20.131}";4;1;805;11
391503;95;109.9;3566;0.0;"{""onu_type"":""unKnown""}";2;1;1047;11
391507;85;144.9;3565;3.0;"";1;0;906;9
391508;13;109.9;3583;0.0;"";3;1;805;11
391511;14;109.9;3579;5.0;"";3;0;1009;11
391512;5;144.9;3565;1.0;"";2;0;890;11
391513;6;109.9;3566;0.0;"";3;1;890;11
391515;6;179.9;3582;0.0;"";3;1;805;11
391517;88;109.9;4077;6.0;"";1;0;2293;11
391518;9;109.9;3566;6.0;"";1;0;1009;11
391519;5;109.9;3566;0.0;"";4;1;890;11
391520;92;109.9;4316;0.0;"";3;1;929;11
391521;88;109.9;3566;6.0;"";0;0;1009;11
391522;7;109.9;3566;0.0;"";3;1;890;11
391527;88;144.9;4062;0.0;"";3;2;2293;11
391528;5;109.9;3583;0.0;"{""onu_type"":""5506-SFU""}";2;1;805;11
391530;9;144.9;3565;7.0;"";2;1;1009;11
391531;6;109.9;3566;7.0;"";0;0;1009;11
391534;14;109.9;3566;6.0;"{""temperature"":""49.00"",""voltage"":""3.28"",""rx_signal"":""-15.95"",""tx_signal"":""-18.50"",""model"":""5506-01-A1""}";5;1;1009;11
391537;5;109.9;3566;0.0;"";3;1;5645;11
391538;6;109.9;3566;6.0;"";5;0;1009;11
391539;6;109.9;4316;0.0;"";2;1;929;13
391545;92;109.9;3566;0.0;"";2;1;1122;11
391547;88;109.9;3566;5.0;"";0;0;1009;11
391548;4;109.9;3583;0.0;"{""onu_type"":""5506-SFU""}";3;1;805;11
391550;4;109.9;4077;0.0;"";2;1;2293;11
391553;5;109.9;3566;7.0;"";0;0;953;11
391556;7;109.9;3566;8.0;"";5;0;1009;11
391558;4;109.9;3566;0.0;"{""onu_type"":""HG260""}";2;1;1047;11
391559;7;109.9;3583;0.0;"";4;1;805;11
391560;14;109.9;3566;0.0;"";2;1;890;11
391561;10;0.0;2006;0.0;"";1;1;915;11
391562;7;109.9;3566;6.0;"";4;0;1009;11
391563;97;109.9;3566;8.0;"";3;1;1009;11
391564;97;109.9;3566;8.0;"";1;0;1009;11
391566;6;109.9;3566;5.0;"";4;0;1009;11
391568;82;144.9;4062;0.0;"";3;2;2293;11
391574;14;109.9;3566;7.0;"";5;1;1009;11
391575;88;109.9;3566;8.0;"";2;0;1009;11
391576;4;109.9;3566;0.0;"";2;1;1074;11
391580;88;109.9;3566;6.0;"";1;0;1009;11
391581;88;109.9;3566;7.0;"";1;0;1009;11
391582;9;109.9;3566;0.0;"";2;1;1074;11
391584;5;109.9;3583;0.0;"";4;1;805;11
391585;5;109.9;3566;0.0;"";3;1;5645;11
391590;7;109.9;3566;0.0;"{""onu_type"":""5506-01-A1""}";6;4;1028;11
391594;85;109.9;3566;6.0;"";1;0;1009;11
391597;97;109.9;3566;5.0;"";2;0;1009;11
391599;6;109.9;3566;0.0;"";2;1;906;11
391600;6;109.9;3566;0.0;"";4;1;990;11
